user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A1266,"['Alcotec 24-hour Turbo Yeast, 205 grams', 'Hydrometer test jar 10 "" plastic', 'Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol', 'Innovative Components AN4C-5S3L-21 1.75"" Star Knob thru hole&nbsp; 1/4-20 steel zinc lock nut black pp (Pack of 10)', 'Tonor TM RJ45 RJ11 RJ12 CAT5 CAT 6 UTP Network Lan Cable Tester Test Tool', 'Lazer Bond Protective Carrying Case Liquid Plastic Resin that Seals in Seconds with UV Light', 'Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100)', 'Buytra Disposable 3ML Graduated Transfer Pipettes Eye Dropper Set 100 Pcs P.', 'Install Bay Heat Shrink 3/16 Inch x 4 Feet', 'Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet']","608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)","[2427, 1767, 115, 375, 503, 1139, 194, 2428, 2429, 2320]",497,"['<a_130><b_38><c_79>', '<a_209><b_230><c_199>', '<a_177><b_201><c_110>', '<a_182><b_179><c_214>', '<a_255><b_62><c_82>', '<a_226><b_143><c_165>', '<a_77><b_99><c_142>', '<a_173><b_193><c_209>', '<a_47><b_1><c_212>', '<a_47><b_8><c_88>']",<a_60><b_110><c_3>
A1266,"['Hydrometer test jar 10 "" plastic', 'Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol', 'Innovative Components AN4C-5S3L-21 1.75"" Star Knob thru hole&nbsp; 1/4-20 steel zinc lock nut black pp (Pack of 10)', 'Tonor TM RJ45 RJ11 RJ12 CAT5 CAT 6 UTP Network Lan Cable Tester Test Tool', 'Lazer Bond Protective Carrying Case Liquid Plastic Resin that Seals in Seconds with UV Light', 'Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100)', 'Buytra Disposable 3ML Graduated Transfer Pipettes Eye Dropper Set 100 Pcs P.', 'Install Bay Heat Shrink 3/16 Inch x 4 Feet', 'Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet', '608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green","[1767, 115, 375, 503, 1139, 194, 2428, 2429, 2320, 497]",137,"['<a_209><b_230><c_199>', '<a_177><b_201><c_110>', '<a_182><b_179><c_214>', '<a_255><b_62><c_82>', '<a_226><b_143><c_165>', '<a_77><b_99><c_142>', '<a_173><b_193><c_209>', '<a_47><b_1><c_212>', '<a_47><b_8><c_88>', '<a_60><b_110><c_3>']",<a_252><b_189><c_226>
A1266,"['Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol', 'Innovative Components AN4C-5S3L-21 1.75"" Star Knob thru hole&nbsp; 1/4-20 steel zinc lock nut black pp (Pack of 10)', 'Tonor TM RJ45 RJ11 RJ12 CAT5 CAT 6 UTP Network Lan Cable Tester Test Tool', 'Lazer Bond Protective Carrying Case Liquid Plastic Resin that Seals in Seconds with UV Light', 'Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100)', 'Buytra Disposable 3ML Graduated Transfer Pipettes Eye Dropper Set 100 Pcs P.', 'Install Bay Heat Shrink 3/16 Inch x 4 Feet', 'Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet', '608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green']","eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning","[115, 375, 503, 1139, 194, 2428, 2429, 2320, 497, 137]",1819,"['<a_177><b_201><c_110>', '<a_182><b_179><c_214>', '<a_255><b_62><c_82>', '<a_226><b_143><c_165>', '<a_77><b_99><c_142>', '<a_173><b_193><c_209>', '<a_47><b_1><c_212>', '<a_47><b_8><c_88>', '<a_60><b_110><c_3>', '<a_252><b_189><c_226>']",<a_135><b_209><c_124>
A1266,"['Innovative Components AN4C-5S3L-21 1.75"" Star Knob thru hole&nbsp; 1/4-20 steel zinc lock nut black pp (Pack of 10)', 'Tonor TM RJ45 RJ11 RJ12 CAT5 CAT 6 UTP Network Lan Cable Tester Test Tool', 'Lazer Bond Protective Carrying Case Liquid Plastic Resin that Seals in Seconds with UV Light', 'Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100)', 'Buytra Disposable 3ML Graduated Transfer Pipettes Eye Dropper Set 100 Pcs P.', 'Install Bay Heat Shrink 3/16 Inch x 4 Feet', 'Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet', '608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning']","XTC-3D High Performance 3D Print Coating, 6.4 Oz","[375, 503, 1139, 194, 2428, 2429, 2320, 497, 137, 1819]",2196,"['<a_182><b_179><c_214>', '<a_255><b_62><c_82>', '<a_226><b_143><c_165>', '<a_77><b_99><c_142>', '<a_173><b_193><c_209>', '<a_47><b_1><c_212>', '<a_47><b_8><c_88>', '<a_60><b_110><c_3>', '<a_252><b_189><c_226>', '<a_135><b_209><c_124>']",<a_88><b_82><c_183>
A1562,"['Hy-Ko Plastic Sign White 9"" X 12"" Protected By Video Surveillance Polystyrene', 'X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36\', Triangular, Black', 'X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Clear', 'Liberty Oil, the Best 100% Synthetic Oil for Lubricating Your Grandfather Clocks']","Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)","[1579, 309, 734, 1102]",126,"['<a_115><b_188><c_43>', '<a_91><b_61><c_163>', '<a_91><b_217><c_22>', '<a_177><b_81><c_18>']",<a_181><b_176><c_75>
A2037,"['Gypsum- 1 lb.', 'JB Industries DVO-24 Bottle of Black Gold Vacuum Pump Oil, 1 gallon - GIDDS-2463009', 'Propylene Glycol 1 Quart - USP - KOSHER - PURE', 'AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)']","Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black","[2272, 2132, 1170, 240]",238,"['<a_53><b_164><c_151>', '<a_177><b_74><c_251>', '<a_202><b_201><c_253><d_1>', '<a_203><b_13><c_1>']",<a_54><b_77><c_183>
A2194,"['Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Learn To Brew LLC Food Grade Vinyl Tubing - 10 feet 5/16 ID - 7/16 OD', 'Yeast Energizer - 1 oz.', '38mm Poly Seal Screw Caps (fits most 1/2 & 1 gallon jugs) [Bag of 12]']","Dap 7079812343 Drydex 5.5 Oz 6Pk Raw Building Material, 5.5-Ounce, Pink/White","[104, 1106, 2307, 2263]",445,"['<a_25><b_71><c_221>', '<a_181><b_145><c_229>', '<a_209><b_82><c_187>', '<a_51><b_123><c_121>']",<a_121><b_164><c_194>
A2383,"['Industrial & Scientific"" />', 'E-Z Lok Threaded Insert, Brass, Knife Thread, M3-0.5 Internal Threads, 9.52mm Length (Pack of 10)', 'E-Z Lok Threaded Insert, Brass, Knife Thread, #8-32 Internal Threads, 0.375"" Length (Pack of 25)', 'Innovative Components AN4C-5S221 1.38"" Star knob thru hole 1/4-20 steel zinc insert black pp (Pack of 10)', 'Innovative Components AN4C-5S3L-21 1.75"" Star Knob thru hole&nbsp; 1/4-20 steel zinc lock nut black pp (Pack of 10)', 'HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'Hilitchi 800pcs 10-24 A.W.G Wire Copper Crimp Connector Insulated Cord Pin End Terminal Kit', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion']","Sponge Neoprene With Adhesive 1/8"" Thick X 54"" Wide X 1'","[374, 829, 1892, 1921, 375, 1897, 44, 1938, 1877, 75]",2724,"['<a_180><b_139><c_253>', '<a_232><b_139><c_11>', '<a_232><b_139><c_15>', '<a_182><b_202><c_123>', '<a_182><b_179><c_214>', '<a_234><b_142><c_160>', '<a_247><b_12><c_204>', '<a_18><b_233><c_94><d_1>', '<a_81><b_32><c_207>', '<a_44><b_147><c_170>']",<a_139><b_109><c_16><d_2>
A2570,"['Stanley Hardware S701-440 SC311 Continuous Hinge in Brass', 'SainSmart PLA-151 PLA Filament (Red)', 'RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afinia, Solidoodle etc.(Black)', 'Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'eSUN 1.75mm White PLA 3D Printer filament 1kg Spool (2.2lbs), White', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS']","RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)","[1603, 2176, 2468, 692, 2840, 2532, 2351]",50,"['<a_232><b_136><c_3>', '<a_135><b_149><c_33>', '<a_199><b_81><c_55>', '<a_104><b_139><c_3><d_2>', '<a_34><b_42><c_14><d_3>', '<a_152><b_102><c_62>', '<a_152><b_142><c_234><d_1>']",<a_191><b_94><c_242>
A2570,"['Stanley Hardware S701-440 SC311 Continuous Hinge in Brass', 'SainSmart PLA-151 PLA Filament (Red)', 'RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afinia, Solidoodle etc.(Black)', 'Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'eSUN 1.75mm White PLA 3D Printer filament 1kg Spool (2.2lbs), White', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)']","E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)","[1603, 2176, 2468, 692, 2840, 2532, 2351, 50]",2016,"['<a_232><b_136><c_3>', '<a_135><b_149><c_33>', '<a_199><b_81><c_55>', '<a_104><b_139><c_3><d_2>', '<a_34><b_42><c_14><d_3>', '<a_152><b_102><c_62>', '<a_152><b_142><c_234><d_1>', '<a_191><b_94><c_242>']",<a_233><b_232><c_248>
A2570,"['Stanley Hardware S701-440 SC311 Continuous Hinge in Brass', 'SainSmart PLA-151 PLA Filament (Red)', 'RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afinia, Solidoodle etc.(Black)', 'Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'eSUN 1.75mm White PLA 3D Printer filament 1kg Spool (2.2lbs), White', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)']","Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Brown","[1603, 2176, 2468, 692, 2840, 2532, 2351, 50, 2016]",1044,"['<a_232><b_136><c_3>', '<a_135><b_149><c_33>', '<a_199><b_81><c_55>', '<a_104><b_139><c_3><d_2>', '<a_34><b_42><c_14><d_3>', '<a_152><b_102><c_62>', '<a_152><b_142><c_234><d_1>', '<a_191><b_94><c_242>', '<a_233><b_232><c_248>']",<a_39><b_256><c_17><d_1>
A2570,"['Stanley Hardware S701-440 SC311 Continuous Hinge in Brass', 'SainSmart PLA-151 PLA Filament (Red)', 'RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afinia, Solidoodle etc.(Black)', 'Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'eSUN 1.75mm White PLA 3D Printer filament 1kg Spool (2.2lbs), White', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)', 'Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Brown']","Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Black","[1603, 2176, 2468, 692, 2840, 2532, 2351, 50, 2016, 1044]",1045,"['<a_232><b_136><c_3>', '<a_135><b_149><c_33>', '<a_199><b_81><c_55>', '<a_104><b_139><c_3><d_2>', '<a_34><b_42><c_14><d_3>', '<a_152><b_102><c_62>', '<a_152><b_142><c_234><d_1>', '<a_191><b_94><c_242>', '<a_233><b_232><c_248>', '<a_39><b_256><c_17><d_1>']",<a_39><b_256><c_17><d_2>
A2570,"['SainSmart PLA-151 PLA Filament (Red)', 'RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afinia, Solidoodle etc.(Black)', 'Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'eSUN 1.75mm White PLA 3D Printer filament 1kg Spool (2.2lbs), White', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)', 'Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Brown', 'Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Black']","Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 1 inch, Black","[2176, 2468, 692, 2840, 2532, 2351, 50, 2016, 1044, 1045]",1046,"['<a_135><b_149><c_33>', '<a_199><b_81><c_55>', '<a_104><b_139><c_3><d_2>', '<a_34><b_42><c_14><d_3>', '<a_152><b_102><c_62>', '<a_152><b_142><c_234><d_1>', '<a_191><b_94><c_242>', '<a_233><b_232><c_248>', '<a_39><b_256><c_17><d_1>', '<a_39><b_256><c_17><d_2>']",<a_39><b_256><c_17><d_3>
A3022,"['Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'Gorilla Super Glue Gel, 15 Gram, Clear']",Big Horn 19053C 3 Pieces 8-Inch Spring Caliper / Divider Set,"[51, 145]",675,"['<a_1><b_41><c_17>', '<a_242><b_187><c_134>']",<a_196><b_84><c_103>
A3362,"['DuPont Teflon Non-Stick', 'DuPont Teflon Silicone Lubricant']","Strenco 1"" Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight","[113, 114]",411,"['<a_115><b_195><c_12><d_1>', '<a_237><b_36><c_12>']",<a_217><b_229><c_142>
A3951,"['(2 Pack) Petrol Gel Food Grade Equipment LubricantNSF (2/4 oz. Tube)', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Syrtenty TENS Unit Electrodes Pads 2x2 Replacement Pads Electrode Patches for Electrotherapy,"[2945, 154, 154, 155]",2184,"['<a_77><b_201><c_197>', '<a_122><b_243><c_119><d_1>', '<a_122><b_243><c_119><d_1>', '<a_122><b_243><c_119><d_2>']",<a_225><b_49><c_76>
A4415,"['3M Scotch #35 Electrical Tape Value Pack (10457NA)', 'Joe Knows Electronics 1/2W 86 Value 860 Piece Resistor Kit', 'Joe Knows Electronics 1W 86 Value 860 Piece Resistor Kit', '2W Metal Film Resistor Assorted Kit 1% tolerance 30Values 300pcs', 'STMicroelectronics L7809CV L7809 Positive Voltage Regulator ICs Output 9v TO-220 Package 1 Piece', 'Ardokit 100 Feet/30 Meter 3/16inch/4.5mm I.D Polyolefin 2:1 Heat Shrink Tubing Tube by Lucksender', 'SA180 Adhesive Standoffs, 24 Pack, 0.180"" Height, Offset 0.6x0.6"" Base, Fits 0.125"" PCB Hole']","MG Chemicals Ferric Chloride Copper Etchant Solution, 4L Liquid Bottle","[986, 2106, 2252, 2075, 1974, 2148, 135]",696,"['<a_79><b_222><c_114>', '<a_23><b_170><c_207><d_1>', '<a_23><b_170><c_207><d_2>', '<a_238><b_76><c_224>', '<a_108><b_231><c_143>', '<a_137><b_34><c_67>', '<a_14><b_210><c_231>']",<a_130><b_164><c_208>
A4620,"['Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear']",MakerGear M2 Desktop 3D Printer,[51],954,['<a_1><b_41><c_17>'],<a_144><b_116><c_54>
A4620,"['Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'MakerGear M2 Desktop 3D Printer']",1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,"[51, 954]",2197,"['<a_1><b_41><c_17>', '<a_144><b_116><c_54>']",<a_68><b_15><c_59><d_1>
A4620,"['Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'MakerGear M2 Desktop 3D Printer', '1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm']",1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,"[51, 954, 2197]",3065,"['<a_1><b_41><c_17>', '<a_144><b_116><c_54>', '<a_68><b_15><c_59><d_1>']",<a_68><b_15><c_59><d_6>
A4620,"['Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'MakerGear M2 Desktop 3D Printer', '1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', '1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm']","eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black","[51, 954, 2197, 3065]",958,"['<a_1><b_41><c_17>', '<a_144><b_116><c_54>', '<a_68><b_15><c_59><d_1>', '<a_68><b_15><c_59><d_6>']",<a_144><b_128><c_34>
A4670,"['KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool', 'FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity', 'HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood', '30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark","[2373, 2375, 2459, 2007]",862,"['<a_77><b_4><c_69>', '<a_187><b_182><c_54>', '<a_234><b_142><c_214>', '<a_60><b_110><c_53><d_1>']",<a_141><b_110><c_163><d_1>
A5109,"['IRWIN Tools Magnetic Angle Locator (1794488)', 'CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack']","RADEX RD1503+ w/o dosimeter: High accuracy Geiger counter, radiation detector (English)","[2954, 329, 632]",159,"['<a_155><b_247><c_20>', '<a_198><b_231><c_39>', '<a_43><b_234><c_72>']",<a_72><b_88><c_239>
A5320,"['Oatey 30200 Clear Cutting Oil, Hand Threads, 16-Ounce', 'ROBO 3D R1 Fully Assembled 3D Printer, 8"" x 9"" x 10"" (Discontinued)', 'BuildTak 3D Printing Build Surface, 9"" x 10"" Rectangle, Black (Pack of 3)']",Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[787, 1253, 2761]",2354,"['<a_240><b_138><c_208>', '<a_73><b_182><c_72>', '<a_4><b_240><c_74>']",<a_70><b_217><c_190>
A5320,"['Oatey 30200 Clear Cutting Oil, Hand Threads, 16-Ounce', 'ROBO 3D R1 Fully Assembled 3D Printer, 8"" x 9"" x 10"" (Discontinued)', 'BuildTak 3D Printing Build Surface, 9"" x 10"" Rectangle, Black (Pack of 3)', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']","PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm","[787, 1253, 2761, 2354]",2851,"['<a_240><b_138><c_208>', '<a_73><b_182><c_72>', '<a_4><b_240><c_74>', '<a_70><b_217><c_190>']",<a_213><b_236><c_55><d_2>
A6127,"['eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black', 'eSUN 3D 1.75mm PETG Red Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Red', 'BuildTak 3D Printing Build Surface, 9"" x 10"" Rectangle, Black (Pack of 3)']","BuildTak 3D Printing Build Surface, 4.5"" x 4.5"" Square, Black (Pack of 3)","[958, 2910, 2761]",1230,"['<a_144><b_128><c_34>', '<a_84><b_26><c_117><d_4>', '<a_4><b_240><c_74>']",<a_4><b_28><c_62><d_1>
A6250,"['EFIXTK 3PCS Mini Solderless Breadboard,400 Ties Clear Circuit PCB Board Kit for Proto Shield Circboard Prototyping']","MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood",[1623],1639,['<a_133><b_100><c_171>'],<a_233><b_81><c_209>
A433,"['Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack', 'Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal', 'Gardner Bender GSW-111  Electrical Long Bat Handle Toggle Switch, SPST, ON-OFF, 20 A/125V AC,  Screw Terminal', 'Arlington LPCG50-1 Low-Profile Strain Relief Cord Connector, 1/2 Inch', 'Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'Gardner Bender 10-145F 12-10 Female Terminal, 100 Pack, Yellow AWG', 'Loctite 19269 7649 Primer N Activator', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size', '270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set']","Magnolia Brush 233 Low Cost Single Thickness Paint or Chip Brush, 1-1/2"" Trim, 2"" Width, White (Case of 24)","[2, 668, 669, 95, 713, 1210, 1383, 238, 149, 1384]",816,"['<a_2><b_220><c_205><d_1>', '<a_193><b_150><c_135>', '<a_90><b_103><c_202>', '<a_58><b_63><c_44>', '<a_56><b_247><c_188>', '<a_207><b_225><c_38><d_3>', '<a_58><b_57><c_110>', '<a_54><b_77><c_183>', '<a_13><b_118><c_88>', '<a_200><b_211><c_182>']",<a_220><b_185><c_239>
A952,"['Yost MAV-3.5 Multi-Angle Vise, 3.5', 'Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'WD-40 Multi-Use Product - Multi-Purpose Lubricant with EZ-REACH Flexible Straw. 14.4 oz. (6 Pack)', 'Extech 480172 AC Line Splitter', 'Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart', '3M(TM) Cubitron(TM) II Flap Disc 967A, T29 Giant (Multiple Sizes and Grit Types)', 'Anderson Metals Brass Pipe Fitting, Adapter, 1/8"" Male Pipe x 1/8"" Female Pipe', 'Schaeffer Manufacturing Co. 0707-012S Extreme V-Twin Synthetic Plus Racing Oil 20W-50, 1 quart', 'Forearm Forklift Lifting and Moving Straps, Pink, Model L74995P', 'Webstone 44443WPR 3/4-Inch IPS Isolator EXP E2 Tankless Water Heater Service Valve Kit with Clean Brass Construction']",CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case,"[997, 713, 460, 1298, 1713, 1693, 763, 1712, 953, 556]",329,"['<a_165><b_23><c_58>', '<a_56><b_247><c_188>', '<a_231><b_126><c_241>', '<a_102><b_235><c_104>', '<a_237><b_59><c_149>', '<a_43><b_213><c_86>', '<a_83><b_159><c_220>', '<a_237><b_88><c_51>', '<a_213><b_62><c_90>', '<a_66><b_129><c_18>']",<a_198><b_231><c_39>
